Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
2138,ORD-3138,2023-06-17,2023-06-21,Standard Class,CUST-1137,Anika Desai,Consumer,North,Office Supplies,Labels,12,0.0,1288.94,283.57
2139,ORD-3139,2024-06-01,2024-06-04,Second Class,CUST-1138,Aadhya Chopra,Corporate,West,Technology,Copiers,3,0.0,1541.39,231.21
2140,ORD-3140,2024-03-18,2024-03-24,Standard Class,CUST-1139,Myra Joshi,Corporate,West,Furniture,Chairs,6,0.15,1439.07,86.34
2141,ORD-3141,2024-09-14,2024-09-21,Standard Class,CUST-1140,Ananya Sharma,Consumer,West,Furniture,Bookcases,9,0.0,2634.8,316.18
2142,ORD-3142,2024-05-31,2024-06-03,Second Class,CUST-1141,Aarav Joshi,Corporate,South,Office Supplies,Binders,8,0.0,647.09,142.36
2143,ORD-3143,2023-01-08,2023-01-08,Same Day,CUST-1142,Krishna Desai,Corporate,West,Office Supplies,Art,12,0.2,299.49,41.93
2144,ORD-3144,2024-01-05,2024-01-09,Standard Class,CUST-1143,Reyansh Rao,Consumer,West,Furniture,Tables,7,0.0,3626.1,435.13
2145,ORD-3145,2023-02-12,2023-02-19,Standard Class,CUST-1144,Aditya Chopra,Home Office,North,Office Supplies,Storage,2,0.0,163.71,36.02
2146,ORD-3146,2024-06-06,2024-06-06,Same Day,CUST-1145,Ishaan Rao,Consumer,West,Office Supplies,Binders,1,0.1,78.5,14.13
2147,ORD-3147,2024-08-14,2024-08-20,Standard Class,CUST-1146,Aadhya Iyer,Home Office,North,Technology,Machines,12,0.1,15807.97,1738.88
2148,ORD-3148,2024-08-01,2024-08-05,Standard Class,CUST-1147,Aadhya Patel,Consumer,North,Office Supplies,Labels,6,0.1,631.13,113.6
2149,ORD-3149,2024-11-12,2024-11-17,Standard Class,CUST-1148,Anika Rao,Home Office,North,Technology,Machines,3,0.0,1553.29,232.99
2150,ORD-3150,2024-10-13,2024-10-18,Standard Class,CUST-1149,Krishna Reddy,Corporate,East,Office Supplies,Labels,12,0.0,301.02,66.22
2151,ORD-3151,2024-12-18,2024-12-20,First Class,CUST-1150,Krishna Mehta,Consumer,East,Furniture,Bookcases,9,0.15,3512.99,210.78
2152,ORD-3152,2024-06-30,2024-07-07,Standard Class,CUST-1151,Saanvi Malhotra,Corporate,North,Office Supplies,Labels,11,0.1,924.69,166.44
2153,ORD-3153,2024-02-19,2024-02-21,First Class,CUST-1152,Krishna Rao,Home Office,West,Office Supplies,Storage,5,0.0,564.97,124.29
2154,ORD-3154,2023-07-19,2023-07-24,Standard Class,CUST-1153,Reyansh Patel,Consumer,West,Furniture,Tables,12,0.0,10651.9,1278.23
2155,ORD-3155,2023-07-19,2023-07-22,Second Class,CUST-1154,Rohan Singh,Consumer,North,Office Supplies,Storage,5,0.0,562.06,123.65
2156,ORD-3156,2023-10-28,2023-11-01,Standard Class,CUST-1155,Navya Kumar,Corporate,South,Office Supplies,Paper,12,0.0,1241.68,273.17
2157,ORD-3157,2023-06-15,2023-06-17,Second Class,CUST-1156,Sai Desai,Corporate,North,Technology,Machines,5,0.2,4232.92,296.3
2158,ORD-3158,2024-03-27,2024-03-28,First Class,CUST-1157,Diya Malhotra,Corporate,South,Office Supplies,Labels,11,0.0,204.59,45.01
2159,ORD-3159,2023-09-25,2023-09-30,Standard Class,CUST-1158,Riya Gupta,Home Office,West,Furniture,Tables,11,0.2,8438.49,337.54
2160,ORD-3160,2023-04-04,2023-04-10,Standard Class,CUST-1159,Saanvi Gupta,Corporate,South,Office Supplies,Paper,5,0.0,52.28,11.5
2161,ORD-3161,2023-01-14,2023-01-19,Standard Class,CUST-1160,Ira Joshi,Corporate,East,Office Supplies,Binders,7,0.0,393.93,86.66
2162,ORD-3162,2024-10-05,2024-10-09,Standard Class,CUST-1161,Aarav Verma,Consumer,South,Office Supplies,Storage,2,0.3,75.75,7.57
2163,ORD-3163,2023-02-23,2023-02-23,Same Day,CUST-1162,Anika Singh,Corporate,West,Furniture,Furnishings,11,0.0,2085.65,250.28
2164,ORD-3164,2023-05-25,2023-05-26,First Class,CUST-1163,Kiara Kumar,Corporate,West,Office Supplies,Art,5,0.0,560.58,123.33
2165,ORD-3165,2023-09-21,2023-09-25,Second Class,CUST-1164,Navya Desai,Consumer,East,Furniture,Furnishings,7,0.0,948.77,113.85
2166,ORD-3166,2024-11-06,2024-11-09,Second Class,CUST-1165,Sai Mehta,Corporate,South,Technology,Copiers,4,0.1,2882.44,317.07
2167,ORD-3167,2024-03-20,2024-03-25,Standard Class,CUST-1166,Ishaan Chopra,Consumer,South,Office Supplies,Binders,11,0.2,428.0,59.92
2168,ORD-3168,2023-08-31,2023-09-03,Second Class,CUST-1167,Aadhya Mehta,Corporate,West,Technology,Accessories,11,0.1,766.78,84.35
2169,ORD-3169,2024-11-23,2024-11-30,Standard Class,CUST-1168,Sai Verma,Consumer,West,Furniture,Furnishings,1,0.15,145.78,8.75
2170,ORD-3170,2023-04-17,2023-04-23,Standard Class,CUST-1169,Anika Reddy,Consumer,West,Furniture,Bookcases,10,0.0,5992.26,719.07
2171,ORD-3171,2024-08-27,2024-08-28,First Class,CUST-1170,Ananya Iyer,Home Office,West,Technology,Copiers,4,0.15,3293.56,296.42
2172,ORD-3172,2023-12-05,2023-12-10,Standard Class,CUST-1171,Riya Rao,Home Office,North,Office Supplies,Labels,11,0.15,849.46,135.91
2173,ORD-3173,2024-09-28,2024-10-02,Standard Class,CUST-1172,Ira Nair,Consumer,East,Technology,Copiers,8,0.1,11079.75,1218.77
2174,ORD-3174,2023-12-14,2023-12-19,Standard Class,CUST-1173,Aditya Gupta,Corporate,South,Furniture,Bookcases,5,0.2,929.06,37.16
2175,ORD-3175,2023-03-12,2023-03-16,Standard Class,CUST-1174,Sai Mehta,Consumer,North,Technology,Copiers,5,0.15,5244.73,472.03
2176,ORD-3176,2024-06-07,2024-06-14,Standard Class,CUST-1175,Aditya Kumar,Consumer,North,Technology,Accessories,10,0.1,6797.7,747.75
2177,ORD-3177,2024-11-05,2024-11-11,Standard Class,CUST-1176,Saanvi Sharma,Consumer,South,Office Supplies,Labels,4,0.0,401.01,88.22
2178,ORD-3178,2023-03-30,2023-04-03,Standard Class,CUST-1177,Aarav Joshi,Consumer,South,Office Supplies,Art,10,0.1,145.73,26.23
2179,ORD-3179,2024-12-01,2024-12-01,Same Day,CUST-1178,Aadhya Iyer,Consumer,North,Furniture,Furnishings,8,0.0,5777.28,693.27
2180,ORD-3180,2024-01-01,2024-01-01,Same Day,CUST-1179,Vihaan Mehta,Consumer,South,Technology,Accessories,6,0.15,1965.17,176.87
2181,ORD-3181,2023-05-24,2023-05-29,Standard Class,CUST-1180,Ira Chopra,Consumer,North,Office Supplies,Paper,3,0.2,95.01,13.3
2182,ORD-3182,2023-11-15,2023-11-19,Standard Class,CUST-1181,Ishaan Sharma,Consumer,East,Office Supplies,Binders,7,0.0,675.49,148.61
2183,ORD-3183,2023-11-01,2023-11-02,First Class,CUST-1182,Aadhya Patel,Home Office,South,Office Supplies,Binders,9,0.0,805.48,177.21
2184,ORD-3184,2023-06-28,2023-07-05,Standard Class,CUST-1183,Vivaan Gupta,Home Office,North,Office Supplies,Art,4,0.1,365.2,65.74
2185,ORD-3185,2023-06-14,2023-06-18,Standard Class,CUST-1184,Riya Patel,Corporate,North,Office Supplies,Labels,10,0.0,144.93,31.88
2186,ORD-3186,2023-11-18,2023-11-22,Second Class,CUST-1185,Arjun Singh,Consumer,South,Technology,Machines,10,0.0,14543.75,2181.56
2187,ORD-3187,2024-05-22,2024-05-28,Standard Class,CUST-1186,Myra Malhotra,Corporate,South,Office Supplies,Binders,8,0.2,337.38,47.23
2188,ORD-3188,2023-08-22,2023-08-26,Second Class,CUST-1187,Anika Chopra,Home Office,North,Office Supplies,Storage,1,0.1,81.95,14.75
2189,ORD-3189,2023-09-05,2023-09-12,Standard Class,CUST-1188,Rohan Sharma,Consumer,West,Furniture,Tables,12,0.15,5496.31,329.78
2190,ORD-3190,2024-05-07,2024-05-09,Second Class,CUST-1189,Reyansh Rao,Corporate,North,Office Supplies,Paper,3,0.2,258.77,36.23
2191,ORD-3191,2024-11-27,2024-12-04,Standard Class,CUST-1190,Kiara Verma,Consumer,West,Office Supplies,Labels,12,0.0,1213.47,266.96
2192,ORD-3192,2023-02-14,2023-02-16,Second Class,CUST-1191,Ananya Mehta,Consumer,South,Technology,Copiers,6,0.2,1235.29,86.47
2193,ORD-3193,2023-07-11,2023-07-15,Second Class,CUST-1192,Aditya Mehta,Consumer,West,Technology,Accessories,3,0.2,3040.19,212.81
2194,ORD-3194,2024-12-17,2024-12-19,Second Class,CUST-1193,Anika Joshi,Consumer,East,Office Supplies,Labels,10,0.0,900.45,198.1
2195,ORD-3195,2023-06-15,2023-06-16,First Class,CUST-1194,Sai Gupta,Corporate,North,Technology,Copiers,6,0.0,3971.02,595.65
2196,ORD-3196,2024-05-09,2024-05-13,Standard Class,CUST-1195,Vihaan Malhotra,Consumer,East,Technology,Phones,10,0.0,13002.75,1950.41
2197,ORD-3197,2024-11-14,2024-11-21,Standard Class,CUST-1196,Reyansh Reddy,Consumer,West,Furniture,Tables,7,0.1,3162.57,253.01
2198,ORD-3198,2024-06-17,2024-06-21,Second Class,CUST-1197,Reyansh Rao,Home Office,North,Technology,Phones,12,0.0,4393.23,658.98
2199,ORD-3199,2023-11-08,2023-11-12,Second Class,CUST-1198,Ananya Rao,Consumer,West,Furniture,Bookcases,7,0.0,1024.16,122.9
2200,ORD-3200,2024-12-04,2024-12-08,Second Class,CUST-1199,Aadhya Gupta,Consumer,West,Office Supplies,Labels,11,0.3,435.5,43.55
2201,ORD-3201,2023-04-07,2023-04-10,Second Class,CUST-1200,Reyansh Joshi,Consumer,North,Technology,Copiers,7,0.15,4136.75,372.31
2202,ORD-3202,2024-06-03,2024-06-09,Standard Class,CUST-1201,Aarav Singh,Corporate,North,Office Supplies,Storage,4,0.0,246.01,54.12
2203,ORD-3203,2024-05-17,2024-05-24,Standard Class,CUST-1202,Ishaan Chopra,Corporate,South,Office Supplies,Binders,6,0.0,505.6,111.23
2204,ORD-3204,2023-09-13,2023-09-17,Standard Class,CUST-1203,Saanvi Reddy,Consumer,South,Office Supplies,Binders,3,0.1,300.45,54.08
2205,ORD-3205,2023-09-01,2023-09-08,Standard Class,CUST-1204,Kiara Iyer,Consumer,West,Technology,Phones,8,0.15,3108.21,279.74
2206,ORD-3206,2023-05-21,2023-05-26,Standard Class,CUST-1205,Ananya Joshi,Consumer,West,Technology,Copiers,5,0.2,5786.53,405.06
2207,ORD-3207,2023-11-24,2023-11-25,First Class,CUST-1206,Navya Kumar,Consumer,West,Technology,Copiers,7,0.3,7494.74,224.84
2208,ORD-3208,2024-12-15,2024-12-20,Standard Class,CUST-1207,Reyansh Mehta,Consumer,South,Office Supplies,Art,12,0.3,985.46,98.55
2209,ORD-3209,2023-04-30,2023-05-04,Standard Class,CUST-1208,Navya Malhotra,Consumer,South,Furniture,Furnishings,6,0.1,3669.57,293.57
2210,ORD-3210,2024-12-30,2025-01-01,Second Class,CUST-1209,Riya Mehta,Consumer,West,Furniture,Chairs,7,0.0,2833.14,339.98
2211,ORD-3211,2023-08-17,2023-08-23,Standard Class,CUST-1210,Kiara Joshi,Consumer,North,Furniture,Furnishings,2,0.15,1060.11,63.61
2212,ORD-3212,2023-07-18,2023-07-24,Standard Class,CUST-1211,Ira Singh,Consumer,South,Furniture,Bookcases,2,0.3,731.32,0.0
2213,ORD-3213,2024-03-15,2024-03-22,Standard Class,CUST-1212,Riya Malhotra,Home Office,North,Furniture,Tables,3,0.0,1279.16,153.5
2214,ORD-3214,2024-12-03,2024-12-07,Second Class,CUST-1213,Saanvi Verma,Home Office,South,Furniture,Chairs,6,0.0,3473.31,416.8
2215,ORD-3215,2023-02-05,2023-02-06,First Class,CUST-1214,Krishna Joshi,Consumer,South,Technology,Machines,5,0.15,6086.2,547.76
2216,ORD-3216,2024-07-21,2024-07-27,Standard Class,CUST-1215,Aditya Kumar,Home Office,North,Furniture,Bookcases,4,0.0,790.52,94.86
2217,ORD-3217,2023-04-17,2023-04-21,Second Class,CUST-1216,Aarav Mehta,Corporate,West,Office Supplies,Paper,5,0.0,357.01,78.54
2218,ORD-3218,2024-11-30,2024-11-30,Same Day,CUST-1217,Saanvi Rao,Corporate,West,Furniture,Furnishings,7,0.2,722.12,28.88
2219,ORD-3219,2023-11-14,2023-11-21,Standard Class,CUST-1218,Rohan Patel,Corporate,North,Office Supplies,Art,11,0.1,291.92,52.55
2220,ORD-3220,2024-12-08,2024-12-12,Standard Class,CUST-1219,Saanvi Singh,Corporate,East,Office Supplies,Art,9,0.3,45.11,4.51
2221,ORD-3221,2023-05-01,2023-05-06,Standard Class,CUST-1220,Kiara Rao,Consumer,West,Furniture,Furnishings,8,0.0,3303.31,396.4
2222,ORD-3222,2024-03-30,2024-04-01,First Class,CUST-1221,Reyansh Nair,Consumer,South,Furniture,Tables,1,0.1,378.32,30.27
2223,ORD-3223,2024-11-09,2024-11-10,First Class,CUST-1222,Rohan Mehta,Consumer,South,Office Supplies,Art,7,0.15,232.36,37.18
2224,ORD-3224,2024-04-08,2024-04-12,Standard Class,CUST-1223,Anika Kumar,Home Office,North,Office Supplies,Storage,3,0.15,120.79,19.33
2225,ORD-3225,2024-06-17,2024-06-24,Standard Class,CUST-1224,Krishna Malhotra,Consumer,North,Technology,Phones,4,0.0,2054.65,308.2
2226,ORD-3226,2024-10-26,2024-10-30,Standard Class,CUST-1225,Anika Chopra,Home Office,East,Technology,Phones,4,0.0,1495.37,224.31
2227,ORD-3227,2023-11-24,2023-11-26,First Class,CUST-1226,Saanvi Singh,Corporate,South,Furniture,Bookcases,12,0.0,3331.88,399.83
2228,ORD-3228,2023-05-22,2023-05-23,First Class,CUST-1227,Ananya Chopra,Consumer,South,Furniture,Chairs,8,0.0,6237.19,748.46
2229,ORD-3229,2024-11-24,2024-12-01,Standard Class,CUST-1228,Saanvi Malhotra,Consumer,West,Office Supplies,Art,3,0.0,252.37,55.52
2230,ORD-3230,2024-05-07,2024-05-12,Standard Class,CUST-1229,Navya Reddy,Corporate,West,Technology,Accessories,11,0.15,12062.53,1085.63
2231,ORD-3231,2024-09-17,2024-09-19,Second Class,CUST-1230,Sai Desai,Corporate,East,Technology,Phones,12,0.2,11967.51,837.73
2232,ORD-3232,2024-01-05,2024-01-06,First Class,CUST-1231,Krishna Verma,Consumer,South,Furniture,Tables,5,0.0,3539.87,424.78
2233,ORD-3233,2024-06-01,2024-06-08,Standard Class,CUST-1232,Kiara Mehta,Home Office,South,Office Supplies,Storage,9,0.2,392.83,55.0
2234,ORD-3234,2023-04-05,2023-04-12,Standard Class,CUST-1233,Navya Nair,Corporate,West,Technology,Phones,9,0.0,8607.64,1291.15
2235,ORD-3235,2023-08-04,2023-08-09,Standard Class,CUST-1234,Rohan Nair,Consumer,North,Office Supplies,Art,8,0.0,651.23,143.27
2236,ORD-3236,2024-07-21,2024-07-27,Standard Class,CUST-1235,Aarav Singh,Home Office,North,Office Supplies,Art,4,0.1,200.21,36.04
2237,ORD-3237,2023-10-16,2023-10-19,Second Class,CUST-1236,Krishna Rao,Consumer,East,Office Supplies,Paper,11,0.3,1135.34,113.53
2238,ORD-3238,2024-03-17,2024-03-24,Standard Class,CUST-1237,Aditya Patel,Consumer,West,Furniture,Bookcases,1,0.3,470.84,0.0
2239,ORD-3239,2024-08-11,2024-08-15,Standard Class,CUST-1238,Aditya Sharma,Consumer,West,Furniture,Chairs,7,0.15,4542.55,272.55
2240,ORD-3240,2023-01-07,2023-01-10,Second Class,CUST-1239,Reyansh Kumar,Consumer,East,Office Supplies,Art,11,0.2,1132.61,158.57
2241,ORD-3241,2024-03-02,2024-03-03,First Class,CUST-1240,Krishna Rao,Home Office,South,Office Supplies,Storage,3,0.0,163.55,35.98
2242,ORD-3242,2024-06-21,2024-06-22,First Class,CUST-1241,Aarav Joshi,Consumer,South,Technology,Phones,8,0.0,4748.4,712.26
2243,ORD-3243,2024-03-11,2024-03-13,Second Class,CUST-1242,Vihaan Iyer,Home Office,North,Office Supplies,Paper,2,0.0,142.23,31.29
2244,ORD-3244,2023-10-27,2023-10-29,Second Class,CUST-1243,Navya Verma,Consumer,East,Furniture,Tables,6,0.2,4086.93,163.48
2245,ORD-3245,2024-07-14,2024-07-14,Same Day,CUST-1244,Ananya Malhotra,Consumer,West,Furniture,Furnishings,1,0.0,471.33,56.56
2246,ORD-3246,2023-09-02,2023-09-06,Second Class,CUST-1245,Sai Iyer,Consumer,West,Office Supplies,Paper,5,0.0,493.1,108.48
2247,ORD-3247,2023-10-30,2023-11-05,Standard Class,CUST-1246,Ishaan Singh,Consumer,West,Technology,Accessories,10,0.1,12341.47,1357.56
2248,ORD-3248,2023-07-15,2023-07-19,Standard Class,CUST-1247,Aadhya Joshi,Home Office,North,Office Supplies,Storage,4,0.0,291.76,64.19
2249,ORD-3249,2023-10-06,2023-10-10,Standard Class,CUST-1248,Ananya Verma,Consumer,South,Office Supplies,Binders,9,0.0,263.8,58.04
2250,ORD-3250,2023-10-23,2023-10-29,Standard Class,CUST-1249,Myra Patel,Corporate,East,Furniture,Chairs,12,0.0,1057.28,126.87
2251,ORD-3251,2023-12-04,2023-12-10,Standard Class,CUST-1250,Saanvi Nair,Corporate,South,Furniture,Bookcases,1,0.0,442.84,53.14
2252,ORD-3252,2023-04-17,2023-04-23,Standard Class,CUST-1251,Anika Joshi,Consumer,East,Office Supplies,Paper,3,0.15,296.88,47.5
2253,ORD-3253,2023-08-10,2023-08-12,Second Class,CUST-1252,Ananya Iyer,Consumer,West,Furniture,Chairs,8,0.1,2997.25,239.78
2254,ORD-3254,2024-03-13,2024-03-14,First Class,CUST-1253,Navya Verma,Consumer,South,Furniture,Bookcases,4,0.0,1429.63,171.56
2255,ORD-3255,2023-01-12,2023-01-19,Standard Class,CUST-1254,Saanvi Sharma,Corporate,East,Technology,Accessories,9,0.1,2818.91,310.08
2256,ORD-3256,2024-12-22,2024-12-24,Second Class,CUST-1255,Kiara Reddy,Consumer,North,Office Supplies,Labels,5,0.0,140.98,31.02
2257,ORD-3257,2023-02-10,2023-02-11,First Class,CUST-1256,Saanvi Rao,Consumer,South,Office Supplies,Labels,6,0.0,682.61,150.17
2258,ORD-3258,2024-12-04,2024-12-06,First Class,CUST-1257,Riya Verma,Corporate,South,Furniture,Furnishings,1,0.0,505.49,60.66
2259,ORD-3259,2024-10-01,2024-10-03,First Class,CUST-1258,Anika Joshi,Corporate,West,Furniture,Tables,9,0.15,3903.67,234.22
2260,ORD-3260,2024-06-02,2024-06-07,Standard Class,CUST-1259,Ananya Iyer,Consumer,North,Furniture,Chairs,9,0.0,7488.93,898.67
2261,ORD-3261,2024-07-29,2024-07-29,Same Day,CUST-1260,Riya Verma,Consumer,West,Office Supplies,Paper,10,0.0,79.71,17.54
2262,ORD-3262,2024-01-12,2024-01-14,First Class,CUST-1261,Reyansh Verma,Consumer,East,Furniture,Bookcases,9,0.0,3087.98,370.56
2263,ORD-3263,2023-09-19,2023-09-23,Standard Class,CUST-1262,Ishaan Sharma,Consumer,West,Furniture,Bookcases,8,0.2,2880.65,115.23
2264,ORD-3264,2023-11-16,2023-11-21,Standard Class,CUST-1263,Sai Gupta,Consumer,North,Technology,Copiers,12,0.15,6059.76,545.38
2265,ORD-3265,2023-10-01,2023-10-03,First Class,CUST-1264,Vihaan Malhotra,Consumer,East,Office Supplies,Labels,11,0.0,662.76,145.81
2266,ORD-3266,2024-01-11,2024-01-16,Standard Class,CUST-1265,Aditya Desai,Home Office,West,Technology,Accessories,1,0.15,1396.38,125.67
2267,ORD-3267,2024-03-16,2024-03-21,Standard Class,CUST-1266,Vihaan Iyer,Consumer,South,Furniture,Bookcases,5,0.3,3827.81,0.0
2268,ORD-3268,2023-03-02,2023-03-04,First Class,CUST-1267,Kiara Reddy,Corporate,North,Technology,Copiers,3,0.3,1869.6,56.09
2269,ORD-3269,2023-04-16,2023-04-18,Second Class,CUST-1268,Rohan Gupta,Consumer,North,Technology,Phones,12,0.0,11170.32,1675.55
2270,ORD-3270,2024-02-21,2024-02-24,Second Class,CUST-1269,Rohan Singh,Consumer,North,Technology,Copiers,2,0.0,773.19,115.98
2271,ORD-3271,2024-05-09,2024-05-09,Same Day,CUST-1270,Anika Gupta,Corporate,South,Technology,Copiers,11,0.0,10444.65,1566.7
2272,ORD-3272,2023-07-09,2023-07-16,Standard Class,CUST-1271,Aditya Rao,Home Office,North,Office Supplies,Labels,3,0.2,264.07,36.97
2273,ORD-3273,2024-03-21,2024-03-23,Second Class,CUST-1272,Ishaan Gupta,Consumer,South,Office Supplies,Storage,11,0.3,181.19,18.12
2274,ORD-3274,2023-03-17,2023-03-17,Same Day,CUST-1273,Vivaan Reddy,Consumer,East,Office Supplies,Binders,8,0.2,137.7,19.28
2275,ORD-3275,2023-12-07,2023-12-13,Standard Class,CUST-1274,Diya Joshi,Consumer,North,Furniture,Chairs,6,0.0,5310.34,637.24
2276,ORD-3276,2024-06-28,2024-07-05,Standard Class,CUST-1275,Riya Mehta,Corporate,West,Office Supplies,Paper,12,0.3,599.64,59.96
2277,ORD-3277,2024-02-13,2024-02-19,Standard Class,CUST-1276,Diya Verma,Consumer,South,Furniture,Tables,8,0.0,5890.22,706.83
2278,ORD-3278,2023-09-14,2023-09-21,Standard Class,CUST-1277,Ishaan Malhotra,Consumer,North,Technology,Accessories,6,0.3,796.61,23.9
2279,ORD-3279,2023-04-25,2023-04-30,Standard Class,CUST-1278,Ananya Gupta,Consumer,North,Technology,Copiers,12,0.0,6435.72,965.36
2280,ORD-3280,2024-04-05,2024-04-11,Standard Class,CUST-1279,Vihaan Gupta,Consumer,East,Furniture,Chairs,10,0.0,6708.44,805.01
2281,ORD-3281,2023-11-06,2023-11-07,First Class,CUST-1280,Anika Verma,Corporate,West,Technology,Phones,8,0.0,496.12,74.42
2282,ORD-3282,2023-12-04,2023-12-08,Standard Class,CUST-1281,Reyansh Patel,Consumer,West,Office Supplies,Labels,12,0.2,497.34,69.63
2283,ORD-3283,2023-12-14,2023-12-21,Standard Class,CUST-1282,Vivaan Joshi,Corporate,West,Furniture,Furnishings,3,0.0,2605.12,312.61
2284,ORD-3284,2024-03-04,2024-03-05,First Class,CUST-1283,Aadhya Iyer,Home Office,North,Office Supplies,Paper,7,0.15,144.27,23.08
2285,ORD-3285,2023-02-22,2023-02-27,Standard Class,CUST-1284,Ananya Mehta,Corporate,West,Office Supplies,Labels,2,0.0,99.42,21.87
2286,ORD-3286,2024-01-14,2024-01-20,Standard Class,CUST-1285,Myra Rao,Corporate,East,Office Supplies,Binders,9,0.1,255.57,46.0
2287,ORD-3287,2024-02-10,2024-02-14,Standard Class,CUST-1286,Riya Desai,Corporate,North,Office Supplies,Binders,6,0.2,603.95,84.55
2288,ORD-3288,2023-10-05,2023-10-11,Standard Class,CUST-1287,Sai Nair,Consumer,West,Office Supplies,Art,2,0.2,154.15,21.58
2289,ORD-3289,2023-11-25,2023-11-30,Standard Class,CUST-1288,Krishna Patel,Home Office,North,Technology,Machines,1,0.3,881.39,26.44
2290,ORD-3290,2024-06-11,2024-06-18,Standard Class,CUST-1289,Ira Nair,Corporate,East,Technology,Phones,6,0.2,3311.59,231.81
2291,ORD-3291,2024-03-22,2024-03-28,Standard Class,CUST-1290,Ananya Singh,Consumer,North,Office Supplies,Paper,5,0.15,136.92,21.91
2292,ORD-3292,2023-02-03,2023-02-07,Standard Class,CUST-1291,Kiara Iyer,Home Office,West,Technology,Accessories,2,0.0,476.84,71.53
2293,ORD-3293,2024-11-07,2024-11-11,Standard Class,CUST-1292,Rohan Chopra,Corporate,South,Office Supplies,Storage,4,0.3,31.03,3.1
2294,ORD-3294,2024-11-09,2024-11-13,Standard Class,CUST-1293,Myra Chopra,Home Office,West,Technology,Phones,5,0.0,1234.14,185.12
2295,ORD-3295,2023-10-30,2023-11-05,Standard Class,CUST-1294,Aarav Malhotra,Home Office,North,Office Supplies,Art,2,0.15,107.73,17.24
2296,ORD-3296,2023-10-17,2023-10-24,Standard Class,CUST-1295,Diya Desai,Consumer,South,Office Supplies,Labels,8,0.0,748.37,164.64
2297,ORD-3297,2023-02-19,2023-02-24,Standard Class,CUST-1296,Rohan Kumar,Consumer,North,Technology,Machines,5,0.0,5404.57,810.69
2298,ORD-3298,2024-12-29,2025-01-01,Second Class,CUST-1297,Rohan Iyer,Consumer,South,Technology,Machines,6,0.15,7634.66,687.12
2299,ORD-3299,2023-07-01,2023-07-01,Same Day,CUST-1298,Ananya Patel,Consumer,North,Office Supplies,Binders,7,0.1,361.66,65.1
2300,ORD-3300,2024-10-22,2024-10-28,Standard Class,CUST-1299,Aditya Rao,Consumer,East,Furniture,Furnishings,4,0.15,3029.94,181.8
2301,ORD-3301,2024-12-22,2024-12-22,Same Day,CUST-1300,Ananya Joshi,Consumer,North,Office Supplies,Art,1,0.1,36.17,6.51
2302,ORD-3302,2024-11-21,2024-11-21,Same Day,CUST-1301,Ira Desai,Consumer,West,Office Supplies,Storage,8,0.1,547.64,98.58
2303,ORD-3303,2023-02-15,2023-02-21,Standard Class,CUST-1302,Anika Rao,Consumer,East,Furniture,Chairs,7,0.0,4393.2,527.18
2304,ORD-3304,2024-08-23,2024-08-27,Standard Class,CUST-1303,Vihaan Joshi,Corporate,North,Office Supplies,Binders,12,0.1,1384.61,249.23
2305,ORD-3305,2024-10-08,2024-10-11,Second Class,CUST-1304,Myra Rao,Consumer,South,Office Supplies,Paper,11,0.15,406.49,65.04
2306,ORD-3306,2024-12-21,2024-12-22,First Class,CUST-1305,Diya Verma,Home Office,East,Technology,Accessories,8,0.0,9018.13,1352.72
2307,ORD-3307,2023-08-29,2023-09-05,Standard Class,CUST-1306,Reyansh Patel,Corporate,West,Office Supplies,Art,12,0.15,228.73,36.6
2308,ORD-3308,2023-01-10,2023-01-17,Standard Class,CUST-1307,Myra Verma,Consumer,East,Office Supplies,Binders,11,0.0,849.11,186.8
2309,ORD-3309,2024-02-08,2024-02-13,Standard Class,CUST-1308,Arjun Malhotra,Home Office,East,Office Supplies,Art,12,0.0,225.2,49.54
2310,ORD-3310,2024-03-09,2024-03-16,Standard Class,CUST-1309,Reyansh Nair,Consumer,West,Technology,Phones,10,0.1,5582.25,614.05
2311,ORD-3311,2023-11-24,2023-11-28,Second Class,CUST-1310,Sai Kumar,Corporate,South,Office Supplies,Binders,12,0.2,828.74,116.02
2312,ORD-3312,2024-11-25,2024-11-28,Second Class,CUST-1311,Ira Singh,Consumer,North,Office Supplies,Binders,11,0.1,1197.0,215.46
2313,ORD-3313,2023-09-19,2023-09-23,Second Class,CUST-1312,Ananya Nair,Consumer,West,Furniture,Bookcases,7,0.0,1809.67,217.16
2314,ORD-3314,2023-02-25,2023-02-27,First Class,CUST-1313,Vivaan Rao,Consumer,North,Office Supplies,Art,5,0.15,299.22,47.88
2315,ORD-3315,2024-10-08,2024-10-12,Standard Class,CUST-1314,Sai Malhotra,Home Office,East,Office Supplies,Storage,10,0.1,884.34,159.18
2316,ORD-3316,2023-11-02,2023-11-07,Standard Class,CUST-1315,Riya Desai,Consumer,East,Technology,Copiers,10,0.0,13991.5,2098.72
2317,ORD-3317,2024-08-10,2024-08-16,Standard Class,CUST-1316,Riya Singh,Home Office,West,Technology,Accessories,8,0.0,2216.61,332.49
2318,ORD-3318,2024-05-26,2024-06-01,Standard Class,CUST-1317,Diya Verma,Corporate,East,Technology,Phones,12,0.1,13289.25,1461.82
